"screen_name"	"text"	"favorite_count"	"retweet_followers_count"	"retweet_count"	"created_at"	"termo"	"url"
"NerisJunior1985"	"@jdoriajr E agora Dória? Confesso que te apoiei, na junção 17/45, fui às urnas e elegi, mas após ter vencido o tão maquiavélico Márcio França, esqueceu do “bolsodória”, não convinha mais né? Creio que nem um milagre lhe fará presidente desta nação. Acabou moral e reputação! Por mim nunca +"	0	NA	0	2020-02-27 05:52:35	"Márcio França"	"https://twitter.com/NerisJunior1985/status/1232906352445534208"
"DiegoDo22256075"	"@jdoriajr Você É Oportunista Bem Que O Marcio França Falou,Eu Não Confio No Márcio França Mais Também Nunca Vou Acreditar Em Você Que Se Aproveitou Da Onda Bolsonaro 
Agora Se Deus Quiser 2022 Esse Cargo De Governador Não Será Mais Seu"	0	NA	0	2020-02-27 05:47:11	"Márcio França"	"https://twitter.com/DiegoDo22256075/status/1232904992710852611"
"maxilianobr"	"@ValriaF84369052 @DouglasGarcia @jdoriajr Márcio França seria pior . Mais mau carácter seja o Dória mas tem trazido resultado"	0	NA	0	2020-02-27 05:22:56	"Márcio França"	"https://twitter.com/maxilianobr/status/1232898892586463232"
"BolsoFenix"	"@jdoriajr Nunca se esqueça: Sem o slogan 'BolsoDória', você jamais teria vencido o Márcio França.

Nunca será presidente; é um político que não cumpre o que fala, acordos que faz e as pessoas que o ajudam.

Com o Aliança pelo Brasil, teremos a oportunidade de eleger quem honra a palavra."	108	NA	20	2020-02-27 05:21:46	"Márcio França"	"https://twitter.com/BolsoFenix/status/1232898598578348032"
"marcio_hart"	"Ao lado de 🇺🇸Steve Bannon e 🇬🇧 @Nigel_Farage assistindo o discurso de 🇺🇸Laura Ingraham @IngrahamAngle .

Lá também estavam conservadores /nacionalistas da 🇪🇸Espanha🇸🇪Suécia🇫🇮Finlândia🇮🇹Itália🇪🇪Estônia, 🇧🇪Bélgica🇩🇪Alemanha🇨🇿República Tcheca🇲🇽México e 🇫🇷França. https://t.co/DkcYI5PC2Y"	0	1884435	601	2020-02-27 05:00:15	"Márcio França"	"https://twitter.com/marcio_hart/status/1232893181685096449"
"FelicioMFreire"	"@jdoriajr Não há palavra que descreva tamanho oportunismo. Márcio França estava certo. Porém, vamos com calma, a história ainda dará uma lição neste \"cidadão\"."	0	NA	0	2020-02-27 04:02:06	"Márcio França"	"https://twitter.com/FelicioMFreire/status/1232878547825504256"
"benattiajala"	"Sabe quando o Sr. Será Presidente, nunca !! 
Se Márcio França entrar na próxima , voto nele, mas no senhor não. Nem ora governador entra mais . https://t.co/G6Xpe7evys"	1	NA	0	2020-02-27 03:50:31	"Márcio França"	"https://twitter.com/benattiajala/status/1232875634575233024"
"JoaoLim09477885"	"@jdoriajr Ridículo vc, seu aproveitador! Não fosse o Bolsonaro vc teria perdido a ekeicao para o Márcio França, a diferença de votos foi insignificante !  Nunca mais votarei em vc, e. Ou trabalhar para tirar vírus de vc, seu cara de lay!!"	0	NA	0	2020-02-27 03:02:32	"Márcio França"	"https://twitter.com/JoaoLim09477885/status/1232863558569951232"
"queirozsergio2"	"@DouglasGarcia Ah , AlmofaDoria, infelizmente tenho que dar razão ao Márcio França, vc é um oportunista mesmo!"	0	NA	0	2020-02-27 03:01:36	"Márcio França"	"https://twitter.com/queirozsergio2/status/1232863322602602496"
"RobertoNegreiro"	"@MiriamLencina10 @RobertoNegreiro @henriolliveira @GFiuza_Oficial Verdade.

Marcio França disse que era comunista sim e que governaria como tal.

Pelo menos não estaríamos levando gato por lebre como Doria, Joice, Janaina, Olímpio e tantos outros."	0	1130	1	2020-02-27 02:56:52	"Márcio França"	"https://twitter.com/RobertoNegreiro/status/1232862130778537984"
"BrNazar"	"@khr_sts @RenatoNanati @jdoriajr O Dória é tão ruim, mas tão ruim, q fico pensando q nem o Márcio França conseguiria ser pior. Pelo menos ele é um Socialista ASSUMIDO, ñ um fabiano q se diz \"liberal\"."	0	5734	2	2020-02-27 02:56:00	"Márcio França"	"https://twitter.com/BrNazar/status/1232861914780372994"
"Nilsinhoviola"	"@jdoriajr ...e pensar que não votei em Márcio França por ele ser filiado a um partido socialista... Voltar atrás não ê possível...mas o voto dos brasileiros de bem..vc nunca mais terá..seu canalha oportunista..
#EuApoioBolsonaro 
#Dia15BrasilNasRuas"	1	NA	1	2020-02-26 16:22:39	"Márcio França"	"https://twitter.com/Nilsinhoviola/status/1232702525691846661"
"Nilsinhoviola"	"@jdoriajr Eu sinceramente não vejo como Márcio França poderia ser pior do que você..e me arrependo por não ter visto isso ...
Você é asqueroso..baixo..sujo..e..por falar em sujeira..e aquele seu videozinho da \"suruba\" hein.."	0	NA	0	2020-02-27 02:24:50	"Márcio França"	"https://twitter.com/Nilsinhoviola/status/1232854071784148992"
"Lmelke"	"@aguedescartoon Descreveu o Bolsodória! Márcio França estava certo. 
Droga, apoiei um comunista...."	0	NA	0	2020-02-27 02:04:45	"Márcio França"	"https://twitter.com/Lmelke/status/1232849017165488128"
"madoeks2"	"@jdoriajr Assim 20 milhões compra a mídia podre né governador que não está fazendo nada por são Paulo seu ridículo olha como eu me arrependo de ter votado em lixo como vc deveria ter votado Márcio França acho que ele seria muito menos lixo,lixo lixo de governador que comprou jornalista"	1	NA	0	2020-02-27 01:53:36	"Márcio França"	"https://twitter.com/madoeks2/status/1232846212451176450"
"sandra_annes"	"@jdoriajr A maior vergonha e arrependimento de nós paulistas foi temos eleito o senhor. Mil vezes o Márcio França, pelo menos saberíamos com quem estávamos lidando."	8	NA	0	2020-02-27 01:47:13	"Márcio França"	"https://twitter.com/sandra_annes/status/1232844605617471489"
"MarciaDellaTor1"	"@_Mila_38 @jdoriajr É o Márcio França foi o primeiro a baixar o ICMS na greve dos camioneiros 
Deveria ter votado nele ,pelo menos e honesto"	2	NA	0	2020-02-27 01:32:43	"Márcio França"	"https://twitter.com/MarciaDellaTor1/status/1232840956304596992"
"WILLCM1979"	"@jdoriajr E Márcio França, que pena não ter ganho as eleições para governador, se os idiotas não tivessem caídos no conto do Pinóquio, não precisariam ter que ouvir um discursinho barato desses..."	0	NA	0	2020-02-27 00:41:41	"Márcio França"	"https://twitter.com/WILLCM1979/status/1232828112485978112"
"direita01"	"@jdoriajr Aí!!! Márcio França me perdoe! 
Porque não votei em vc???🤦🏻‍♀️
 #EuapoioBolonaro"	1	NA	0	2020-02-27 00:28:36	"Márcio França"	"https://twitter.com/direita01/status/1232824818296291335"
"carlosgalego1"	"@jdoriajr Eu considero você o pior voto que eu dei, nós dois turnos ainda. Mais jamais repetirei denovo. MARCIO FRANÇA TAVA CERTO."	0	NA	0	2020-02-27 00:24:54	"Márcio França"	"https://twitter.com/carlosgalego1/status/1232823888096178181"
"aureliano86"	"O elemento é muito fanfarrão e mau-caráter! Outro dia estava se rastejando atrás de Bolsonaro, graças a quem, por pouco, em 2018, não foi derrotado por Márcio França. Agora, vive de maledicências e indiretas. Toma vergonha na cara! https://t.co/glV1EzXLuo"	0	NA	0	2020-02-27 00:12:14	"Márcio França"	"https://twitter.com/aureliano86/status/1232820699284279296"
"guilhermenarra"	"#nbbnodazn Márcio do franca e guilherme do minas tem chance de ir pra NBA ?"	0	1	1	2020-02-27 00:09:47	"Márcio França"	"https://twitter.com/guilhermenarra/status/1232820085934428161"
"arnaldoorland"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 14:10:04	"Márcio França"	"https://twitter.com/arnaldoorland/status/1232669160980832256"
"arnaldoorland"	"Não é  Que o Márcio França tinha razão!!!!! https://t.co/FV9DOj01CO"	0	NA	0	2020-02-27 00:04:46	"Márcio França"	"https://twitter.com/arnaldoorland/status/1232818823008530433"
"andersonccorrea"	"@jdoriajr Boa, só estou anotando para me lembrar de não votar em vc. Quem diria q o Márcio França estava certo."	0	NA	0	2020-02-27 00:02:09	"Márcio França"	"https://twitter.com/andersonccorrea/status/1232818164561518592"
"DanaAmazonas"	"@khr_sts @RenatoNanati @jdoriajr O Dória é tão ruim, mas tão ruim, q fico pensando q nem o Márcio França conseguiria ser pior. Pelo menos ele é um Socialista ASSUMIDO, ñ um fabiano q se diz \"liberal\"."	17	NA	2	2020-02-27 00:01:31	"Márcio França"	"https://twitter.com/DanaAmazonas/status/1232818005140262913"
"mamedpb"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 23:57:12	"Márcio França"	"https://twitter.com/mamedpb/status/1232816916919660549"
"Sergessp"	"@jdoriajr Só foi eleito pq colou no Bolsonaro senão com certeza era Márcio França"	1	NA	0	2020-02-26 23:41:42	"Márcio França"	"https://twitter.com/Sergessp/status/1232813015881453571"
"PedroCa22062671"	"#nbbnodazn Márcio do franca e guilherme do minas tem chance de ir pra NBA ?"	2	NA	1	2020-02-26 23:30:31	"Márcio França"	"https://twitter.com/PedroCa22062671/status/1232810203416080386"
"chctee"	"@jdoriajr Cara, tu só foi eleito por causa do Márcio frança, ganhou por menos de 1% .. tu tá ferrado, ganha nem pra síndico, otário."	1	NA	0	2020-02-26 23:23:34	"Márcio França"	"https://twitter.com/chctee/status/1232808454517116928"
"ayecompay"	"@UnivParalelo83 @85lirio Mesma coisa aqui. Doria ou Marcio França, do PSB..."	2	NA	0	2020-02-26 23:05:13	"Márcio França"	"https://twitter.com/ayecompay/status/1232803834126315520"
"tazmaniacoo"	"@jdoriajr Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭

https://t.co/7OBN7Qoocs"	0	2149	13	2020-02-26 22:55:10	"Márcio França"	"https://twitter.com/tazmaniacoo/status/1232801304956821505"
"TomGrapefruit"	"@Jujuca1987 A culpa não é minha, votei no Márcio França (!)"	1	NA	0	2020-02-26 22:47:39	"Márcio França"	"https://twitter.com/TomGrapefruit/status/1232799414336544773"
"AnisioCamara"	"@dcnava @maurodrigues94 @andrermendonca @Estadao @EstadaoPolitica Doria, aquele que chamava Márcio França de Márcio Cuba é de esquerda?
Que adotou o Bolsodoria no segundo turno é de esquerda?
Doria, o que ofereceu cadeia em São Paulo a Lula é esquerdista?
Se é eu não entendo mais porra nenhuma."	3	NA	0	2020-02-26 21:45:48	"Márcio França"	"https://twitter.com/AnisioCamara/status/1232783848213270530"
"MarcosSPFC75"	"O \"Doriana\" surfou na onda bolsonarista pra conseguir ganhar do Marcio França aí se alia ao nhonho contra o presidente , tá vendo eu tinha razão e vcs não acreditaram"	1	NA	0	2020-02-26 21:39:52	"Márcio França"	"https://twitter.com/MarcosSPFC75/status/1232782357670875136"
"Hugo50245736"	"@jdoriajr Seu lixo laver sua boca para falar do nosso presidente 

Votei em voce porque tínhamos 2 lixos você e  o Márcio França
Ficamos num beco sem saída"	0	NA	0	2020-02-26 21:34:21	"Márcio França"	"https://twitter.com/Hugo50245736/status/1232780969649885184"
"fatimao6391"	"@jdoriajr Eu votei no Márcio França, apesar dele ser socialista , eu acho que ele teria mais caráter que esse dóriana.
Cretino hipócrita 🤮 não estamos contra o Congresso Nacional, mas  fazer o Congresso Nacional entender qual é seu papel perante a sociedade e a Democracia que tanto prezam"	0	NA	0	2020-02-26 21:02:57	"Márcio França"	"https://twitter.com/fatimao6391/status/1232773068294062080"
"angelagcunha"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 20:46:29	"Márcio França"	"https://twitter.com/angelagcunha/status/1232768921733824512"
"ro_sp_bbb"	"@tamires_scpaula Nós, paulistanos, não somos responsáveis por isso e avisamos.
Tivemos nossa péssima experiência, quando foi eleito prefeito e abandonou o mandato em menos de dois anos.
Aqui, em São Paulo - Capital, o Márcio França ganhou com mais de 90%, porém perdeu - por pouco - no estado."	0	NA	0	2020-02-26 20:41:01	"Márcio França"	"https://twitter.com/ro_sp_bbb/status/1232767546698403841"
"Marcio_Ouzago"	"Tomada da bastilha. 1789. França,Paris. https://t.co/bcWKFEJ3h5"	0	277	21409	2020-02-26 20:26:29	"Márcio França"	"https://twitter.com/Marcio_Ouzago/status/1232763887742865408"
"BertoRei"	"@jairbolsonaro @SF_Moro Mais um detalhe, o adversário dele (Marcio França) o venceu com mais de 1 milhão de votos, por isso essa punição para a Capital.

Principais pontos da Capital nunca estiveram tão desprotegidos: Av. Paulista, Av. Berrini, Av. Henrique Schaumann, agora tem arrastões, fuzis, etc."	0	NA	0	2020-02-26 20:20:20	"Márcio França"	"https://twitter.com/BertoRei/status/1232762343056117762"
"m_m_matteo"	"@jdoriajr Prometo terminar o meu mandato e não tentar a reeleição para governador de São Paulo (exceto se o candidato da oposição for o Márcio França ou alguém que eu não goste).

Assine aqui: ______________________________________________"	0	NA	0	2020-02-26 20:01:36	"Márcio França"	"https://twitter.com/m_m_matteo/status/1232757626523521025"
"herbertnewtonm1"	"@jdoriajr Você foi eleito por apenas dois motivos : - Márcio França é comunista.  - Bolsodória . Acabou pra você"	2	NA	0	2020-02-26 19:30:14	"Márcio França"	"https://twitter.com/herbertnewtonm1/status/1232749732969242625"
"mogicrz"	"@MiriamLencina10 @RobertoNegreiro @henriolliveira @GFiuza_Oficial Verdade.

Marcio França disse que era comunista sim e que governaria como tal.

Pelo menos não estaríamos levando gato por lebre como Doria, Joice, Janaina, Olímpio e tantos outros."	7	NA	1	2020-02-26 19:20:21	"Márcio França"	"https://twitter.com/mogicrz/status/1232747244694261761"
"MonicaMachado38"	"@tamires_scpaula Ou era ele ou o Márcio França,  foi a escolha menos pior"	1	NA	0	2020-02-26 19:19:03	"Márcio França"	"https://twitter.com/MonicaMachado38/status/1232746917009985539"
"MonicaMachado38"	"@suzanaregina17 E o pior ou era esse Doriana ou Márcio França,  tava difícil em SP"	0	NA	0	2020-02-25 16:41:23	"Márcio França"	"https://twitter.com/MonicaMachado38/status/1232344852886675457"
"IveteManso"	"@jdoriajr - Joguei meu VOTO NO LIXO por ajudar a eleger uma pessoa rancorosa e aproveitadora como você Dória, bem que o Márcio França nos avisou.
- Só vejo um farsante querendo desesperadamente ser presidente ao invés de governar o estado que o elegeu.
@jairbolsonaro 2022"	0	431	2	2020-02-26 18:25:40	"Márcio França"	"https://twitter.com/IveteManso/status/1232733485669982210"
"Lourocar"	"@jdoriajr Cadê o governador que disse não ter nenhum alinhamento com Bolsonaro e usou a camiseta Bolsodoria? Que em um debate com Márcio França disse que não iria fazer reforma da Previdência porque foi bem feita em 2007? Mentir é o seu princípio para Governar? 🤔"	0	NA	0	2020-02-26 18:11:37	"Márcio França"	"https://twitter.com/Lourocar/status/1232729950647717890"
"LuizGus12459702"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 18:07:37	"Márcio França"	"https://twitter.com/LuizGus12459702/status/1232728941351317505"
"CarlosUtiike"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-24 07:22:42	"Márcio França"	"https://twitter.com/CarlosUtiike/status/1231841868192735232"
"CarlosUtiike"	"QUANDO SE TRATA DO DÓRIA, ATÉ O MÁRCIO FRANÇA TEM RAZÃO https://t.co/kMyrMODAjl"	0	2681	1	2020-02-26 17:45:09	"Márcio França"	"https://twitter.com/CarlosUtiike/status/1232723290025627649"
"marcelospfcbt"	"@jdoriajr meu voto vc não tem NUNCA mais! Voto no Marcio França mas nao voto em vc!"	0	NA	0	2020-02-26 17:44:32	"Márcio França"	"https://twitter.com/marcelospfcbt/status/1232723133477593088"
"art_now_brazil"	"untitled, Marcio França Moreira https://t.co/abw6EKMp5t #MarcioFrançaMoreira #artdeco https://t.co/mBwWZDlq9Y"	2	NA	0	2020-02-26 17:28:57	"Márcio França"	"https://twitter.com/art_now_brazil/status/1232719210276671488"
"Gregory_Franca"	"e o Márcio Victor que serviu os fatos no meio do bloco  https://t.co/mH5rmnFZyA"	0	17185	1737	2020-02-26 17:14:37	"Márcio França"	"https://twitter.com/Gregory_Franca/status/1232715606161600513"
"CleideF87664912"	"@jdoriajr Vc ainda ñ se tocou q está no lixo? Q os paulistas estão arrependidos d ñ terem eleito até o Márcio França no seu lugar? Vc demonstra seu caráter dia a dia. Seus filhos 1 dia saberão da torpeza d suas atitudes e serão defenestrados onde estiverem."	0	NA	0	2020-02-26 16:57:47	"Márcio França"	"https://twitter.com/CleideF87664912/status/1232711367469256706"
